YEAR,DOY,PRECTOTCORR,T2M,T2MDEW,RH2M,WS10M,PS
2022,206,6.97,17.99,15.59,87.9,2.57,77.83
2022,207,8.39,17.65,16.32,93.75,2.35,77.89
2022,208,22.84,18.12,16.21,90.71,2.17,77.8
2022,209,18.24,17.63,16.67,95.39,2.9,77.81
2022,210,9.07,18.03,16.31,91.38,2.46,77.75
2022,211,30.62,17.94,16.83,94.47,2.63,77.56
2022,212,29.5,17.23,16.59,97.11,3.01,77.4
2022,213,5.2,17.96,14.97,86.19,1.83,77.47
2022,214,0.18,18.83,16.05,87.55,1.95,77.46
2022,215,7.28,19.19,16.31,87.54,1.94,77.6
2022,216,11.69,18.78,17.39,93.62,2.7,77.63
2022,217,48.99,17.9,16.64,94.29,2.63,77.58
2022,218,23.32,18.22,16.07,89.74,2.11,77.42
2022,219,7.7,18.66,17.71,95.01,4.09,77.35
2022,220,8.45,18.44,15.26,84.67,1.79,77.49
2022,221,1.17,18.79,16.77,89.87,2.27,77.54
2022,222,6.8,19.73,16.22,82.15,2.57,77.42
2022,223,37.97,16.94,15.4,92.18,2.51,77.56
2022,224,0.02,19.03,14.33,76.72,2.33,77.58
2022,225,0.0,19.58,16.61,85.79,1.97,77.53
2022,226,19.72,18.81,17.69,94.68,3.01,77.64
2022,227,28.43,16.48,15.17,93.94,2.11,77.82
2022,228,10.35,18.78,14.1,75.95,1.4,77.76
2022,229,7.99,18.9,16.54,88.16,2.21,77.71
2022,230,16.69,18.78,17.5,94.15,2.36,77.57
2022,231,41.5,19.18,17.59,92.83,3.05,77.48
2022,232,54.34,16.75,15.74,96.0,2.22,77.63
2022,233,10.97,17.76,15.37,88.2,2.43,77.58
2022,234,2.4,18.46,16.88,92.63,2.07,77.49
2022,235,23.48,18.93,16.81,90.13,1.9,77.7
2022,236,11.87,18.25,16.7,92.8,2.53,77.88
2022,237,2.48,18.51,15.9,87.08,2.29,77.81
2022,238,2.84,18.68,16.28,88.95,1.98,77.74
2022,239,0.55,18.77,16.44,89.31,2.36,77.6
2022,240,2.13,18.53,16.78,91.64,2.45,77.64
2022,241,4.42,18.19,16.69,92.65,2.86,77.93
2022,242,4.24,17.99,16.39,92.25,2.17,78.02
2022,243,7.06,18.32,16.34,90.81,2.1,77.83
2022,244,1.26,18.2,15.4,87.64,1.64,77.83
2022,245,4.92,18.02,15.21,87.33,2.24,77.92
2022,246,16.04,16.88,15.53,93.89,2.69,77.61
2022,247,6.68,16.41,14.5,91.11,2.64,77.56
2022,248,2.85,16.2,13.1,84.83,1.78,77.75
2022,249,0.04,16.26,13.75,87.77,1.75,77.87
2022,250,0.01,17.57,14.71,86.28,1.69,78.01
2022,251,0.01,17.97,14.39,82.81,1.97,78.07
2022,252,0.01,17.33,14.84,87.64,2.32,78.03
2022,253,0.92,17.58,15.43,89.2,2.37,77.93
2022,254,9.39,17.2,14.22,86.37,1.83,77.79
2022,255,2.33,16.88,12.87,80.81,1.94,77.68
2022,256,0.02,17.31,13.46,81.97,1.95,77.75
2022,257,2.81,16.73,14.83,91.99,1.29,77.8
2022,258,3.78,16.7,14.78,90.84,2.11,77.59
2022,259,4.57,16.39,13.89,88.8,2.02,77.32
2022,260,1.34,15.87,12.99,86.96,1.93,77.5
2022,261,0.0,15.89,11.55,79.75,2.18,77.76
2022,262,2.78,17.25,13.87,84.1,1.83,77.83
2022,263,14.24,16.66,14.44,89.16,1.9,77.88
2022,264,20.89,15.33,12.54,86.82,1.42,77.88
2022,265,5.88,16.45,13.23,84.29,1.93,77.86
2022,266,2.65,16.82,13.2,82.91,1.78,77.79
2022,267,25.15,15.06,12.87,90.93,1.17,77.63
2022,268,43.08,14.1,13.05,96.42,2.31,77.61
2022,269,0.16,14.45,10.74,82.49,1.81,77.95
2022,270,0.0,15.19,12.09,85.64,2.05,77.81
2022,271,3.74,14.87,12.43,87.94,2.07,77.76
2022,272,0.29,15.11,11.85,84.76,1.67,77.76
2022,273,0.0,14.89,11.68,84.33,1.92,77.81
2022,274,0.0,14.59,10.8,81.43,1.84,77.76
2022,275,0.0,14.8,10.71,80.54,1.88,77.8
2022,276,0.0,15.35,9.08,71.01,1.9,77.9
2022,277,0.0,15.53,9.45,70.48,1.88,78.07
2022,278,0.01,15.21,9.44,72.08,1.87,77.98
2022,279,0.0,14.49,10.13,78.53,1.69,77.94
2022,280,0.03,13.95,8.72,76.79,1.83,77.99
2022,281,0.39,14.39,9.81,79.6,1.63,78.01
2022,282,8.45,14.53,11.46,87.19,1.52,78.02
2022,283,20.4,12.27,8.84,85.9,1.82,78.05
2022,284,22.29,10.84,6.1,78.76,1.85,77.89
2022,285,4.28,10.26,5.62,77.56,1.92,77.97
2022,286,0.03,11.35,6.32,75.71,1.71,78.06
2022,287,0.0,11.78,6.0,72.71,2.0,78.07
2022,288,0.0,12.76,6.53,72.26,1.9,78.02
2022,289,0.0,12.61,7.62,77.76,1.97,78.23
2022,290,0.0,11.99,5.85,70.55,1.89,78.18
2022,291,0.0,10.78,5.63,74.68,1.85,78.04
2022,292,0.0,9.73,4.25,72.49,2.06,78.04
2022,293,1.71,9.31,2.89,67.41,2.3,78.21
2022,294,0.11,9.84,3.04,65.67,2.1,78.33
2022,295,0.0,9.69,3.0,67.5,2.1,78.36
2022,296,0.0,10.82,3.4,63.48,1.95,78.32
2022,297,0.0,11.28,3.33,61.76,2.03,78.0
2022,298,0.0,11.18,2.75,58.93,1.88,77.83
2022,299,0.0,11.04,3.02,61.02,1.97,78.12
2022,300,0.0,10.6,3.03,63.31,2.15,78.13
2022,301,0.0,10.78,2.09,59.67,2.19,78.15
2022,302,0.0,10.51,2.35,60.44,2.09,78.17
2022,303,0.0,10.72,3.17,63.23,2.0,78.2
2022,304,0.0,10.99,3.43,62.79,1.93,78.24
2022,305,0.0,10.64,3.28,64.47,2.17,78.28
2022,306,0.0,10.52,1.41,57.85,2.36,78.1
2022,307,0.0,12.05,1.7,52.36,1.78,78.06
2022,308,0.0,11.97,3.44,59.12,1.7,78.19
2022,309,0.01,11.55,4.84,66.98,1.63,78.37
2022,310,0.01,10.54,2.61,60.76,1.6,78.39
2022,311,0.02,10.01,2.14,60.79,1.54,78.29
2022,312,0.0,9.19,1.4,62.02,1.93,78.27
2022,313,5.24,7.94,2.53,71.84,1.76,78.23
2022,314,2.74,6.35,0.94,71.78,1.49,78.26
2022,315,0.0,5.76,-2.67,57.63,2.14,78.21
2022,316,0.0,6.25,-3.11,53.73,2.06,78.15
2022,317,0.77,6.43,-3.09,53.67,2.09,78.06
2022,318,17.05,4.74,1.04,79.55,1.43,78.15
2022,319,0.06,4.79,-1.72,67.93,2.09,78.11
2022,320,0.0,5.56,-0.04,71.2,1.58,77.93
2022,321,0.0,4.8,-3.92,58.38,2.09,77.9
2022,322,0.0,7.64,-3.34,48.9,1.66,78.05
2022,323,0.0,8.1,-1.06,55.27,1.51,78.17
2022,324,0.0,7.19,-2.28,53.08,1.84,78.07
2022,325,0.0,6.65,-3.3,51.59,2.24,77.98
2022,326,0.0,8.36,-2.89,47.09,1.59,77.95
2022,327,0.0,7.48,-4.18,46.54,2.26,78.0
2022,328,0.0,8.34,-5.25,40.08,2.37,78.03
2022,329,0.0,10.38,-4.14,37.98,1.81,78.24
2022,330,0.0,9.92,-3.37,41.29,1.93,78.02
2022,331,0.0,8.86,-3.5,43.45,1.84,77.8
2022,332,0.0,8.39,-3.95,43.69,1.97,77.91
2022,333,0.0,8.45,-4.29,42.78,1.88,78.07
2022,334,0.0,8.45,-4.83,41.27,1.87,78.14
2022,335,0.0,9.27,-4.35,40.79,1.93,78.04
2022,336,0.0,9.15,-3.2,43.81,1.02,77.95
2022,337,0.0,7.69,-2.64,50.56,1.48,78.01
2022,338,0.0,6.29,-5.16,46.93,2.13,78.03
2022,339,0.0,6.37,-3.34,52.07,1.82,78.12
2022,340,0.0,6.76,-4.36,46.91,1.92,78.03
2022,341,0.0,6.69,-7.48,37.62,1.98,77.97
2022,342,0.0,7.07,-6.07,40.79,1.73,78.05
2022,343,0.0,6.5,-1.16,59.81,1.59,78.03
2022,344,0.0,5.91,-1.81,59.87,1.65,78.12
2022,345,0.0,6.14,-4.73,48.43,2.13,78.14
2022,346,0.0,6.99,-5.03,44.14,1.85,78.03
2022,347,0.0,6.75,-6.25,41.04,1.84,78.11
2022,348,0.0,6.88,-7.69,36.49,2.19,78.0
2022,349,0.0,7.02,-7.33,37.19,2.35,77.93
2022,350,0.0,7.3,-6.59,37.92,2.06,77.86
2022,351,0.0,7.68,-6.01,39.1,2.12,78.02
2022,352,0.0,7.03,-6.79,38.79,2.1,78.07
2022,353,0.0,5.74,-8.09,38.39,1.91,77.88
2022,354,0.0,5.2,-8.19,39.46,1.72,77.79
2022,355,0.0,3.94,-7.75,43.78,1.8,77.83
2022,356,0.0,3.2,-9.54,40.89,2.04,77.78
2022,357,0.0,3.29,-9.05,43.24,1.89,77.69
2022,358,0.0,1.94,-4.65,63.44,1.77,77.77
2022,359,0.0,1.95,-9.45,45.96,2.08,77.86
2022,360,0.0,3.12,-5.98,52.42,1.92,78.05
2022,361,0.0,2.26,-8.98,47.18,2.29,78.02
2022,362,0.0,4.03,-9.92,37.02,1.94,77.96
2022,363,2.94,4.16,-1.73,68.25,1.96,78.09
2022,364,5.25,2.1,-0.19,87.62,1.81,78.11
2022,365,0.0,1.86,-6.27,58.06,2.08,78.07
2023,1,0.0,1.75,-8.5,50.25,1.58,78.09
2023,2,0.0,0.75,-6.34,63.11,1.85,78.12
2023,3,0.0,-0.23,-7.34,62.3,1.9,78.13
2023,4,0.0,0.25,-11.58,44.07,2.65,78.21
2023,5,0.0,1.95,-11.51,38.89,2.81,78.37
2023,6,0.0,4.35,-10.28,35.09,2.21,78.42
2023,7,0.0,6.57,-4.01,49.45,2.0,78.38
2023,8,0.0,6.92,-0.75,60.16,1.85,78.3
2023,9,0.0,6.83,-1.6,57.1,1.66,78.34
2023,10,0.0,6.37,-5.37,45.11,1.75,78.16
2023,11,5.21,3.42,-2.63,68.97,2.37,77.76
2023,12,3.32,1.65,-2.58,77.54,1.45,77.56
2023,13,18.32,1.44,-0.58,91.01,3.0,77.59
2023,14,2.19,-1.07,-5.28,80.83,1.84,77.69
2023,15,0.0,-1.49,-11.37,51.29,2.22,77.58
2023,16,0.0,-1.73,-9.47,59.73,2.05,77.67
2023,17,0.0,-2.33,-11.29,54.81,2.49,77.7
2023,18,0.0,-0.97,-12.11,49.14,2.2,77.92
2023,19,2.18,1.63,-5.24,62.06,2.03,77.97
2023,20,15.12,-1.06,-2.87,91.81,1.91,77.79
2023,21,1.25,0.07,-3.67,79.69,1.77,77.87
2023,22,0.0,0.45,-5.72,67.67,1.92,77.83
2023,23,0.0,1.44,-5.24,65.66,2.2,77.87
2023,24,11.71,2.91,-0.17,83.42,2.66,77.71
2023,25,12.86,2.91,2.05,95.9,3.16,77.78
2023,26,1.12,1.31,-2.61,81.31,1.89,78.04
2023,27,0.0,1.95,-8.83,50.41,2.3,78.12
2023,28,0.0,2.89,-8.85,46.75,2.76,77.95
2023,29,4.76,3.96,-5.01,55.99,2.5,77.85
2023,30,15.17,0.87,-1.19,88.49,1.8,78.04
2023,31,0.58,-0.1,-8.53,60.17,2.14,78.08
2023,32,0.07,1.13,-11.99,42.44,2.75,78.1
2023,33,0.0,4.26,-8.2,42.95,2.33,78.04
2023,34,0.0,4.74,-5.16,51.4,2.18,78.04
2023,35,0.0,4.97,-3.42,57.59,2.08,77.83
2023,36,0.0,3.2,-5.74,58.37,2.15,77.72
2023,37,6.53,3.88,-1.92,68.63,2.02,77.77
2023,38,0.74,2.16,-3.99,69.92,2.07,77.66
2023,39,0.0,2.33,-7.94,51.92,2.03,77.8
2023,40,8.97,3.16,-2.21,72.08,2.44,77.76
2023,41,11.11,3.05,-1.37,76.74,2.11,77.72
2023,42,7.15,1.59,-2.07,80.28,2.89,77.76
2023,43,0.17,-1.75,-10.4,58.47,1.64,77.87
2023,44,0.0,4.17,-10.07,37.8,2.08,77.93
2023,45,0.0,5.87,-4.39,50.44,2.31,78.09
2023,46,0.0,7.38,-3.7,48.65,2.35,78.01
2023,47,0.0,8.15,-2.75,49.39,2.78,78.21
2023,48,0.0,9.97,-3.19,42.61,2.19,78.32
2023,49,0.0,10.29,-5.51,35.53,2.08,78.31
2023,50,0.0,10.39,-4.47,38.15,1.12,78.2
2023,51,0.11,8.63,-0.94,53.66,2.02,77.99
2023,52,7.35,7.84,0.28,61.12,1.4,77.92
2023,53,1.17,5.09,-3.67,56.47,1.89,77.95
2023,54,0.0,5.46,-6.81,44.51,2.27,77.93
2023,55,0.0,6.14,-5.51,46.51,2.3,78.08
2023,56,0.0,5.59,-4.33,53.58,2.57,78.22
2023,57,0.51,6.37,-2.19,57.81,2.18,78.38
2023,58,0.07,6.63,-0.49,64.63,1.86,78.32
2023,59,1.7,5.03,-0.81,69.08,1.44,78.35
2023,60,3.22,6.18,0.96,71.45,1.97,78.43
2023,61,4.29,7.51,1.81,70.14,1.69,78.5
2023,62,0.05,7.34,1.28,68.83,1.46,78.49
2023,63,0.0,7.81,1.85,69.25,1.62,78.48
2023,64,0.0,7.37,-1.2,58.22,2.06,78.36
2023,65,0.0,6.9,-2.37,55.75,2.23,78.15
2023,66,0.62,7.84,-0.94,57.47,1.92,78.18
2023,67,2.48,8.06,-0.09,59.54,1.92,78.28
2023,68,1.48,7.91,0.62,64.29,2.49,78.28
2023,69,0.0,9.48,-0.23,54.08,2.29,78.19
2023,70,0.61,10.23,1.15,56.09,2.13,78.23
2023,71,0.18,11.02,2.33,57.88,2.11,78.27
2023,72,3.23,10.27,2.88,62.89,1.62,78.16
2023,73,0.11,9.84,1.86,60.33,2.03,77.87
2023,74,4.33,9.3,1.94,63.01,2.4,77.83
2023,75,5.67,8.94,0.85,60.09,1.87,77.91
2023,76,2.82,8.53,2.06,66.14,1.6,77.96
2023,77,5.93,6.59,3.23,81.58,1.45,77.78
2023,78,1.99,7.38,3.44,79.63,1.78,77.63
2023,79,7.78,6.87,4.22,87.53,1.14,77.47
2023,80,7.43,5.99,3.82,91.02,1.69,77.45
2023,81,1.63,6.86,2.48,78.08,1.85,77.66
2023,82,0.0,8.09,0.79,63.41,2.12,77.62
2023,83,2.22,9.04,2.11,65.13,2.5,77.67
2023,84,26.86,6.26,3.14,84.6,2.59,77.82
2023,85,2.56,5.83,0.3,71.25,1.89,77.83
2023,86,0.02,6.62,-0.81,62.79,2.31,77.71
2023,87,0.0,8.08,-0.21,59.11,2.11,77.78
2023,88,0.17,9.22,0.37,56.62,2.1,77.93
2023,89,0.69,10.14,1.16,56.3,2.05,77.77
2023,90,14.62,7.37,3.4,79.46,2.35,77.56
2023,91,17.23,6.24,3.66,86.43,1.73,77.58
2023,92,0.64,7.23,2.45,75.3,1.79,77.58
2023,93,1.88,8.65,1.87,65.92,1.93,77.61
2023,94,19.27,7.38,2.4,74.02,1.57,77.72
2023,95,0.0,7.48,-2.19,53.14,2.35,77.82
2023,96,0.0,9.06,-1.01,51.48,2.03,78.04
2023,97,0.0,10.47,-1.43,47.42,2.35,78.2
2023,98,0.0,11.47,-0.45,46.87,2.37,78.28
2023,99,0.0,11.87,0.95,49.63,2.34,78.28
2023,100,0.0,11.9,2.06,53.95,2.32,78.15
2023,101,0.0,12.31,2.78,55.33,2.79,78.17
2023,102,0.0,12.93,3.66,56.68,2.68,78.16
2023,103,0.0,13.47,3.62,54.96,2.65,78.07
2023,104,0.0,14.96,4.37,52.83,2.45,78.08
2023,105,0.0,14.58,4.92,55.72,2.54,78.08
2023,106,0.0,14.21,4.32,56.06,2.79,78.04
2023,107,0.01,15.4,4.52,51.98,2.48,78.01
2023,108,15.37,14.71,5.96,58.75,2.21,78.13
2023,109,32.67,10.54,7.56,84.79,2.36,77.76
2023,110,32.04,9.39,7.4,90.18,2.43,77.44
2023,111,8.95,7.85,1.6,68.8,1.94,77.51
2023,112,0.02,6.88,-1.91,59.67,2.46,77.63
2023,113,0.0,9.88,-0.5,52.82,2.44,77.7
2023,114,0.0,11.98,2.06,52.98,2.12,78.01
2023,115,2.87,11.19,3.87,63.13,2.3,78.06
2023,116,1.93,11.81,4.24,62.61,2.37,77.88
2023,117,12.38,10.34,4.93,72.9,2.08,77.91
2023,118,0.32,10.91,2.47,59.22,1.91,77.94
2023,119,3.06,12.06,5.41,68.66,2.2,77.78
2023,120,5.37,10.26,7.02,83.56,1.52,77.59
2023,121,10.96,8.78,7.18,92.49,1.35,77.59
2023,122,14.69,7.99,5.68,87.74,1.5,77.7
2023,123,17.17,8.95,5.86,83.71,1.63,77.82
2023,124,0.7,10.33,4.5,70.17,1.93,77.86
2023,125,0.0,11.81,5.42,67.96,2.33,77.78
2023,126,7.68,11.59,5.02,67.8,2.23,77.72
2023,127,0.48,11.06,2.01,58.1,2.44,77.7
2023,128,9.46,11.63,3.35,59.46,3.59,77.64
2023,129,2.78,10.81,2.56,59.12,2.37,77.79
2023,130,0.0,11.98,0.73,50.04,2.79,77.73
2023,131,0.0,13.31,-0.06,43.68,2.88,77.89
2023,132,0.0,15.1,1.68,43.27,2.55,77.97
2023,133,0.1,15.96,4.69,50.29,2.54,77.98
2023,134,0.69,14.96,6.06,59.39,2.69,77.73
2023,135,0.28,15.38,5.06,53.33,2.45,77.65
2023,136,0.04,15.65,6.21,57.53,2.59,77.8
2023,137,0.22,16.35,7.74,59.64,2.61,77.9
2023,138,0.26,14.98,6.14,59.56,2.33,78.11
2023,139,0.0,15.16,7.04,61.44,2.9,77.85
2023,140,0.0,16.07,6.12,54.82,2.77,77.75
2023,141,0.0,17.63,5.85,49.41,2.96,77.93
2023,142,0.0,18.53,6.82,50.02,2.95,78.0
2023,143,7.55,18.84,9.1,57.3,3.05,77.95
2023,144,22.75,14.52,9.85,77.12,2.11,77.8
2023,145,8.11,12.85,8.41,77.22,2.5,77.67
2023,146,0.6,14.09,7.62,68.27,2.7,77.74
2023,147,6.3,13.91,8.58,74.82,2.88,77.75
2023,148,0.07,14.82,6.76,63.05,2.41,77.88
2023,149,11.02,14.57,8.8,72.15,2.17,78.01
2023,150,16.3,13.17,8.69,78.79,1.98,77.98
2023,151,26.43,12.08,9.69,89.13,1.83,77.72
2023,152,10.57,11.27,8.68,87.25,1.79,77.72
2023,153,1.4,12.27,7.06,73.34,2.12,77.64
2023,154,0.04,13.93,7.35,67.55,2.05,77.78
2023,155,0.0,16.18,5.86,54.6,2.24,77.82
2023,156,8.62,16.26,7.84,60.89,2.26,77.75
2023,157,2.02,14.03,7.7,69.9,1.57,77.74
2023,158,1.53,14.61,8.33,69.99,1.89,77.7
2023,159,0.45,16.87,8.6,60.83,2.13,77.68
2023,160,0.0,18.31,10.61,64.32,2.2,77.53
2023,161,3.07,18.05,11.37,68.8,2.49,77.47
2023,162,0.11,17.33,12.06,74.3,2.26,77.44
2023,163,0.06,18.37,12.05,69.37,2.67,77.39
2023,164,1.2,19.46,12.49,66.7,3.06,77.47
2023,165,3.35,17.74,11.14,68.73,3.21,77.48
2023,166,4.05,15.6,10.58,75.46,2.01,77.48
2023,167,0.15,16.78,12.62,79.05,2.17,77.49
2023,168,0.11,18.15,12.22,71.95,1.98,77.59
2023,169,1.47,19.49,13.36,70.0,2.2,77.59
2023,170,5.27,19.75,13.99,72.12,2.35,77.55
2023,171,4.0,19.79,15.44,79.06,2.35,77.53
2023,172,0.6,20.49,15.62,76.71,2.52,77.61
2023,173,3.73,21.11,16.47,77.35,2.28,77.65
2023,174,8.73,21.39,16.77,77.96,2.31,77.65
2023,175,13.21,21.18,17.61,82.77,2.51,77.59
2023,176,26.5,19.48,17.16,88.34,4.1,77.5
2023,177,13.45,17.07,14.53,86.96,1.74,77.62
2023,178,5.36,18.56,14.56,80.23,1.91,77.58
2023,179,7.51,18.63,15.38,84.42,2.12,77.67
2023,180,3.13,18.6,15.54,85.41,2.42,77.57
2023,181,5.16,18.34,15.68,86.79,3.08,77.43
2023,182,1.07,18.68,13.91,77.08,2.25,77.5
2023,183,0.59,19.3,14.54,78.12,2.76,77.54
2023,184,0.99,19.79,16.67,85.29,2.62,77.53
2023,185,4.36,18.93,15.54,83.35,3.1,77.45
2023,186,16.16,17.87,12.95,76.37,1.55,77.41
2023,187,5.74,18.35,13.44,77.56,1.94,77.59
2023,188,11.94,18.13,14.11,81.01,1.72,77.68
2023,189,84.46,16.9,14.06,87.04,1.42,77.7
2023,190,80.94,15.57,13.72,92.33,2.28,77.61
2023,191,56.92,16.76,14.5,89.73,1.52,77.67
2023,192,2.58,18.79,15.15,81.89,1.7,77.64
2023,193,4.58,18.98,14.28,78.79,1.98,77.55
2023,194,3.0,19.57,15.77,82.24,2.27,77.55
2023,195,15.68,19.0,17.12,90.54,2.49,77.61
2023,196,14.52,19.35,17.17,89.63,2.85,77.55
2023,197,20.81,18.59,17.31,93.91,2.22,77.61
2023,198,5.35,19.35,17.16,89.31,2.07,77.54
2023,199,4.27,19.15,17.41,91.72,2.03,77.5
2023,200,9.8,18.39,17.51,95.85,2.34,77.54
2023,201,11.16,19.1,17.0,89.74,2.06,77.6
2023,202,20.68,18.98,17.57,93.58,1.75,77.74
2023,203,24.56,17.83,16.28,93.14,1.69,77.94
2023,204,0.89,18.43,15.39,84.3,1.73,77.95
2023,205,6.34,18.64,15.65,84.89,2.09,77.71
2023,206,7.85,18.42,16.48,90.55,1.82,77.69
2023,207,7.66,18.0,16.4,92.13,2.29,77.73
2023,208,12.67,18.14,16.01,89.34,2.02,77.65
2023,209,12.16,17.08,15.73,93.52,1.9,77.47
2023,210,8.49,17.57,14.87,86.94,2.21,77.44
2023,211,1.36,18.67,14.93,81.82,2.09,77.37
2023,212,2.18,18.99,17.16,91.1,2.52,77.32
2023,213,0.73,19.6,17.53,90.27,2.42,77.3
2023,214,9.98,19.86,18.03,91.08,2.75,77.34
2023,215,5.89,19.04,17.18,91.28,2.58,77.36
2023,216,7.07,19.58,17.81,91.16,2.77,77.53
2023,217,10.86,19.6,17.13,88.11,2.29,77.63
2023,218,8.53,18.69,17.31,93.28,3.07,77.36
2023,219,4.95,18.74,17.27,92.79,3.72,77.16
2023,220,0.15,18.98,16.53,88.48,2.58,77.29
2023,221,0.09,18.86,17.73,94.06,3.07,77.55
2023,222,24.02,18.71,17.48,93.64,2.7,77.67
2023,223,29.91,18.47,17.37,94.36,2.35,77.72
2023,224,25.55,19.19,17.62,92.35,2.84,77.53
2023,225,42.09,19.46,17.87,92.42,2.89,77.36
2023,226,63.96,18.32,17.17,94.34,2.81,77.68
2023,227,11.48,17.84,16.38,93.03,2.53,77.7
2023,228,0.06,18.38,16.69,91.62,2.21,77.72
2023,229,1.0,18.34,16.71,92.53,2.41,77.68
2023,230,2.3,18.86,15.99,87.24,1.75,77.77
2023,231,1.52,19.08,16.13,86.4,1.39,77.87
2023,232,0.12,20.01,17.23,86.33,2.1,77.86
2023,233,2.99,19.62,18.04,92.63,2.33,77.71
2023,234,28.78,19.79,18.28,92.81,2.48,77.52
2023,235,33.96,19.11,18.0,94.41,3.19,77.39
2023,236,9.31,17.96,16.28,91.83,2.57,77.33
2023,237,3.9,17.34,15.46,91.43,2.0,77.37
2023,238,0.62,16.99,13.51,83.97,2.0,77.52
2023,239,0.12,16.77,13.92,87.02,2.1,77.48
2023,240,1.83,15.78,13.63,90.72,2.5,77.46
2023,241,0.02,16.67,13.34,84.69,2.01,77.66
2023,242,0.0,17.69,14.16,84.9,1.99,77.82
2023,243,7.82,18.29,15.12,86.54,2.07,77.9
2023,244,7.06,18.43,15.61,87.3,2.1,77.9
2023,245,3.65,17.92,14.42,83.94,2.17,77.8
2023,246,0.01,18.24,13.72,78.71,2.02,77.72
2023,247,2.76,17.79,12.89,77.11,1.97,77.7
2023,248,0.14,17.56,13.22,79.08,1.94,77.84
2023,249,0.88,17.45,13.11,79.3,1.96,77.93
2023,250,0.03,17.98,12.77,75.52,2.11,77.9
2023,251,1.91,18.08,14.66,83.49,1.9,77.86
2023,252,0.82,17.48,15.18,89.18,1.83,77.77
2023,253,1.06,17.53,14.81,87.37,1.6,77.62
2023,254,1.5,18.31,16.13,89.96,2.24,77.61
2023,255,0.36,18.97,17.04,90.67,1.91,77.69
2023,256,0.2,18.81,16.82,90.62,1.94,77.7
2023,257,8.22,18.84,17.47,93.17,1.93,77.84
2023,258,17.2,18.37,16.75,92.45,2.04,77.9
2023,259,5.6,17.56,14.75,86.7,2.03,77.9
2023,260,12.76,16.9,13.3,82.5,1.66,77.78
2023,261,8.67,17.07,13.79,83.91,1.3,77.79
2023,262,4.12,17.13,13.96,84.63,1.66,77.97
2023,263,4.14,17.38,14.23,84.66,1.83,77.97
2023,264,3.16,16.88,12.7,81.38,1.89,77.89
2023,265,2.72,16.6,12.74,82.69,1.76,77.89
2023,266,2.15,15.84,10.77,77.25,1.8,77.91
2023,267,0.29,15.12,9.05,72.49,1.83,77.86
2023,268,0.01,14.79,7.13,64.66,1.85,77.9
2023,269,0.0,15.08,5.83,58.49,2.03,77.98
2023,270,0.0,15.2,6.14,59.9,2.05,77.96
2023,271,0.0,14.97,6.25,60.25,2.01,77.93
2023,272,0.27,14.96,6.12,59.6,1.99,77.94
2023,273,5.23,14.52,8.46,69.97,2.0,77.93
2023,274,0.99,15.0,9.16,71.06,1.85,77.88
2023,275,3.35,14.12,9.02,74.79,1.95,77.86
2023,276,0.01,14.29,7.34,67.7,2.04,77.9
2023,277,0.0,14.84,6.49,61.41,2.17,77.96
2023,278,0.0,15.37,5.56,56.14,2.1,77.9
2023,279,0.0,16.24,6.05,55.06,1.92,77.84
2023,280,0.0,15.84,7.11,60.08,2.16,77.96
2023,281,0.0,15.41,6.11,58.2,2.15,78.0
2023,282,2.59,14.38,4.76,57.9,2.04,78.05
2023,283,4.17,12.43,4.16,61.14,1.99,78.11
2023,284,0.0,13.66,3.19,53.88,2.04,78.07
2023,285,0.0,14.28,3.9,55.03,2.11,78.17
2023,286,0.01,13.64,5.31,61.31,2.18,78.24
2023,287,5.19,12.89,5.36,64.06,2.07,78.2
2023,288,0.77,10.84,5.1,71.17,2.34,78.0
2023,289,9.04,9.16,4.52,76.06,1.58,78.06
2023,290,5.48,8.51,2.69,71.47,1.81,78.22
2023,291,0.01,8.95,1.85,63.82,2.01,78.19
2023,292,0.0,10.0,2.35,61.82,2.03,78.17
2023,293,0.0,10.25,1.91,59.07,2.07,78.25
2023,294,0.0,10.51,3.03,63.2,2.13,78.32
2023,295,0.0,10.49,3.59,65.85,2.0,78.34
2023,296,0.08,9.93,3.68,68.55,1.99,78.2
2023,297,0.0,10.31,3.81,68.2,2.04,78.21
2023,298,0.0,10.69,3.55,64.9,2.01,78.29
2023,299,0.0,11.09,2.93,60.73,2.21,78.23
2023,300,0.0,11.6,2.46,57.44,2.0,78.16
2023,301,0.0,11.72,2.84,58.3,2.1,78.22
2023,302,0.0,11.14,3.51,63.03,2.07,78.22
2023,303,0.0,11.37,3.72,62.88,1.77,78.29
2023,304,0.0,11.43,2.82,58.72,2.07,78.41
2023,305,0.0,11.67,2.81,57.33,1.92,78.47
2023,306,0.0,10.93,2.41,59.06,1.95,78.27
2023,307,0.0,10.16,1.19,57.37,1.8,78.05
2023,308,0.0,9.66,1.94,62.28,2.13,78.05
2023,309,0.0,10.8,1.6,56.34,1.85,78.17
2023,310,0.0,9.71,1.88,61.14,1.78,78.3
2023,311,0.0,10.25,1.89,59.2,1.85,78.23
2023,312,0.0,9.87,2.25,62.78,1.76,78.14
2023,313,0.77,8.99,2.53,66.72,1.64,78.14
2023,314,10.66,6.75,3.41,82.1,1.61,78.21
2023,315,0.08,7.23,1.3,71.19,1.75,78.27
2023,316,0.0,9.71,-2.12,46.18,1.87,78.36
